graph_id,qber,signal_count,decoy_count,is_attacked,key_loss
184,0.0132,5011,1002,0,0.0
184,0.0117,6025,1205,0,0.0
185,0.016,6309,1261,0,0.0
185,0.0143,5754,1150,0,0.0
185,0.0201,5011,1002,0,0.0
185,0.0153,6025,1205,0,0.0
186,0.0174,6309,1261,0,0.0
186,0.015,5754,1150,0,0.0
186,0.014,5011,1002,0,0.0
186,0.0168,6025,1205,0,0.0
187,0.0199,6309,1261,0,0.0
187,0.0159,5754,1150,0,0.0
187,0.0137,5011,1002,0,0.0
187,0.0142,6025,1205,0,0.0
188,0.0243,6309,1261,0,0.0
188,0.2359,3273,215,1,0.9279
188,0.0206,5011,1002,0,0.0
188,0.0263,6025,1205,0,0.0
189,0.0215,6309,1261,0,0.0
189,0.0223,5754,1150,0,0.0
189,0.0257,5011,1002,0,0.0
189,0.0247,6025,1205,0,0.0
190,0.0282,6309,1261,0,0.0
190,0.0197,5754,1150,0,0.0
190,0.0247,5011,1002,0,0.0
190,0.0286,6025,1205,0,0.0
191,0.0298,6309,1261,0,0.0
191,0.0285,5754,1150,0,0.0
191,0.0262,5011,1002,0,0.0
191,0.0275,6025,1205,0,0.0
192,0.0142,6309,1261,0,0.0
192,0.0214,5754,1150,0,0.0
192,0.0267,5011,1002,0,0.0
192,0.0199,6025,1205,0,0.0
193,0.0282,6309,1261,0,0.0
193,0.0111,5754,1150,0,0.0
193,0.0144,5011,1002,0,0.0
193,0.0119,6025,1205,0,0.0
194,0.0171,6309,1261,0,0.0
194,0.0119,5754,1150,0,0.0
194,0.0214,5011,1002,0,0.0
194,0.0205,6025,1205,0,0.0
195,0.0293,6309,1261,0,0.0
195,0.0287,5754,1150,0,0.0
195,0.0173,5011,1002,0,0.0
195,0.0264,6025,1205,0,0.0
196,0.0165,6309,1261,0,0.0
196,0.0278,5754,1150,0,0.0
196,0.0273,5011,1002,0,0.0
196,0.0297,6025,1205,0,0.0
197,0.0219,6309,1261,0,0.0
197,0.0192,5754,1150,0,0.0
197,0.0254,5011,1002,0,0.0
197,0.0137,6025,1205,0,0.0
198,0.0234,6309,1261,0,0.0
198,0.0207,5754,1150,0,0.0
198,0.0191,5011,1002,0,0.0
198,0.0277,6025,1205,0,0.0
199,0.0162,6309,1261,0,0.0
199,0.0173,5754,1150,0,0.0
199,0.02,5011,1002,0,0.0
199,0.0267,6025,1205,0,0.0
200,0.0151,6309,1261,0,0.0
200,0.0285,5754,1150,0,0.0
200,0.0167,5011,1002,0,0.0
200,0.0218,6025,1205,0,0.0
201,0.0172,6309,1261,0,0.0
201,0.0277,5754,1150,0,0.0
201,0.0219,5011,1002,0,0.0
201,0.0172,6025,1205,0,0.0
202,0.1835,3173,219,1,0.8615
202,0.0136,5754,1150,0,0.0
202,0.2184,2767,283,1,0.9392
202,0.0157,6025,1205,0,0.0
203,0.0288,6309,1261,0,0.0
203,0.0246,5754,1150,0,0.0
203,0.0152,5011,1002,0,0.0
203,0.0173,6025,1205,0,0.0
204,0.022,6309,1261,0,0.0
204,0.0243,5754,1150,0,0.0
204,0.0212,5011,1002,0,0.0
204,0.0233,6025,1205,0,0.0
205,0.0295,6309,1261,0,0.0
205,0.0136,5754,1150,0,0.0
205,0.0135,5011,1002,0,0.0
205,0.0289,6025,1205,0,0.0
206,0.0277,6309,1261,0,0.0
206,0.0211,5754,1150,0,0.0
206,0.0137,5011,1002,0,0.0
206,0.0299,6025,1205,0,0.0
207,0.0186,6309,1261,0,0.0
207,0.025,5754,1150,0,0.0
207,0.0296,5011,1002,0,0.0
207,0.0102,6025,1205,0,0.0
208,0.0173,6309,1261,0,0.0
208,0.0135,5754,1150,0,0.0
208,0.0131,5011,1002,0,0.0
208,0.023,6025,1205,0,0.0
209,0.0143,6309,1261,0,0.0
209,0.0204,5754,1150,0,0.0
209,0.0128,5011,1002,0,0.0
209,0.0171,6025,1205,0,0.0
210,0.0225,6309,1261,0,0.0
210,0.0222,5754,1150,0,0.0
210,0.023,5011,1002,0,0.0
210,0.203,3283,229,1,0.9817
211,0.0264,6309,1261,0,0.0
211,0.0153,5754,1150,0,0.0
211,0.0227,5011,1002,0,0.0
211,0.0143,6025,1205,0,0.0
212,0.0106,6309,1261,0,0.0
212,0.0161,5754,1150,0,0.0
212,0.0248,5011,1002,0,0.0
212,0.0234,6025,1205,0,0.0
213,0.0273,6309,1261,0,0.0
213,0.0142,5754,1150,0,0.0
213,0.0107,5011,1002,0,0.0
213,0.0187,6025,1205,0,0.0
214,0.0145,6309,1261,0,0.0
214,0.0104,5754,1150,0,0.0
214,0.0134,5011,1002,0,0.0
214,0.0142,6025,1205,0,0.0
215,0.0269,6309,1261,0,0.0
215,0.013,5754,1150,0,0.0
215,0.0267,5011,1002,0,0.0
215,0.0136,6025,1205,0,0.0
216,0.0243,6309,1261,0,0.0
216,0.0295,5754,1150,0,0.0
216,0.0123,5011,1002,0,0.0
216,0.0168,6025,1205,0,0.0
217,0.0144,6309,1261,0,0.0
217,0.0107,5754,1150,0,0.0
217,0.0206,5011,1002,0,0.0
217,0.0298,6025,1205,0,0.0
218,0.019,6309,1261,0,0.0
218,0.0114,5754,1150,0,0.0
218,0.0173,5011,1002,0,0.0
218,0.0278,6025,1205,0,0.0
219,0.0237,6309,1261,0,0.0
219,0.0128,5754,1150,0,0.0
219,0.0211,5011,1002,0,0.0
219,0.0107,6025,1205,0,0.0
220,0.0213,6309,1261,0,0.0
220,0.1752,3266,174,1,0.8614
220,0.0177,5011,1002,0,0.0
220,0.0208,6025,1205,0,0.0
221,0.025,6309,1261,0,0.0
221,0.0135,5754,1150,0,0.0
221,0.0282,5011,1002,0,0.0
221,0.011,6025,1205,0,0.0
222,0.0209,6309,1261,0,0.0
222,0.0224,5754,1150,0,0.0
222,0.0161,5011,1002,0,0.0
222,0.0203,6025,1205,0,0.0
223,0.0258,6309,1261,0,0.0
223,0.0202,5754,1150,0,0.0
223,0.0191,5011,1002,0,0.0
223,0.2084,3019,290,1,0.9525
224,0.0121,6309,1261,0,0.0
224,0.0188,5754,1150,0,0.0
224,0.0266,5011,1002,0,0.0
224,0.0131,6025,1205,0,0.0
225,0.0121,6309,1261,0,0.0
225,0.0286,5754,1150,0,0.0
225,0.0247,5011,1002,0,0.0
225,0.0116,6025,1205,0,0.0
226,0.0127,6309,1261,0,0.0
226,0.1961,2924,203,1,0.9245
226,0.0186,5011,1002,0,0.0
226,0.0157,6025,1205,0,0.0
227,0.0117,6309,1261,0,0.0
227,0.2695,3390,248,1,0.8656
227,0.0139,5011,1002,0,0.0
227,0.0129,6025,1205,0,0.0
228,0.0216,6309,1261,0,0.0
228,0.0231,5754,1150,0,0.0
228,0.2278,2776,135,1,0.8734
228,0.0198,6025,1205,0,0.0
229,0.0198,6309,1261,0,0.0
229,0.0214,5754,1150,0,0.0
229,0.017,5011,1002,0,0.0
229,0.0118,6025,1205,0,0.0
230,0.0141,6309,1261,0,0.0
230,0.0109,5754,1150,0,0.0
230,0.0224,5011,1002,0,0.0
230,0.0192,6025,1205,0,0.0
231,0.0184,6309,1261,0,0.0
231,0.0152,5754,1150,0,0.0
231,0.0133,5011,1002,0,0.0
231,0.0208,6025,1205,0,0.0
232,0.0207,6309,1261,0,0.0
232,0.0203,5754,1150,0,0.0
232,0.0186,5011,1002,0,0.0
232,0.0278,6025,1205,0,0.0
233,0.0272,6309,1261,0,0.0
233,0.0176,5754,1150,0,0.0
233,0.0178,5011,1002,0,0.0
233,0.0212,6025,1205,0,0.0
234,0.0238,6309,1261,0,0.0
234,0.0285,5754,1150,0,0.0
234,0.0226,5011,1002,0,0.0
234,0.0231,6025,1205,0,0.0
235,0.0261,6309,1261,0,0.0
235,0.0296,5754,1150,0,0.0
235,0.0108,5011,1002,0,0.0
235,0.0121,6025,1205,0,0.0
236,0.0197,6309,1261,0,0.0
236,0.0281,5754,1150,0,0.0
236,0.0248,5011,1002,0,0.0
236,0.0245,6025,1205,0,0.0
237,0.0274,6309,1261,0,0.0
237,0.027,5754,1150,0,0.0
237,0.0117,5011,1002,0,0.0
237,0.0133,6025,1205,0,0.0
238,0.024,6309,1261,0,0.0
238,0.0224,5754,1150,0,0.0
238,0.0299,5011,1002,0,0.0
238,0.0214,6025,1205,0,0.0
239,0.0212,6309,1261,0,0.0
239,0.0174,5754,1150,0,0.0
239,0.0105,5011,1002,0,0.0
239,0.0248,6025,1205,0,0.0
240,0.0159,6309,1261,0,0.0
240,0.0258,5754,1150,0,0.0
240,0.0227,5011,1002,0,0.0
240,0.0105,6025,1205,0,0.0
241,0.0197,6309,1261,0,0.0
241,0.0184,5754,1150,0,0.0
241,0.0235,5011,1002,0,0.0
241,0.0124,6025,1205,0,0.0
242,0.0215,6309,1261,0,0.0
242,0.0102,5754,1150,0,0.0
242,0.0288,5011,1002,0,0.0
242,0.0149,6025,1205,0,0.0
243,0.0175,6309,1261,0,0.0
243,0.0233,5754,1150,0,0.0
243,0.0209,5011,1002,0,0.0
243,0.0285,6025,1205,0,0.0
244,0.0148,6309,1261,0,0.0
244,0.0146,5754,1150,0,0.0
244,0.0246,5011,1002,0,0.0
244,0.0166,6025,1205,0,0.0
245,0.0268,6309,1261,0,0.0
245,0.0222,5754,1150,0,0.0
245,0.0122,5011,1002,0,0.0
245,0.0298,6025,1205,0,0.0
246,0.0113,6309,1261,0,0.0
246,0.0115,5754,1150,0,0.0
246,0.0221,5011,1002,0,0.0
246,0.0174,6025,1205,0,0.0
247,0.0199,6309,1261,0,0.0
247,0.0149,5754,1150,0,0.0
247,0.0252,5011,1002,0,0.0
247,0.0291,6025,1205,0,0.0
248,0.0183,6309,1261,0,0.0
248,0.0288,5754,1150,0,0.0
248,0.0221,5011,1002,0,0.0
248,0.1909,2439,281,1,0.9614
249,0.0278,6309,1261,0,0.0
249,0.0146,5754,1150,0,0.0
249,0.019,5011,1002,0,0.0
249,0.0108,6025,1205,0,0.0
250,0.0124,6309,1261,0,0.0
250,0.0134,5754,1150,0,0.0
250,0.027,5011,1002,0,0.0
250,0.0166,6025,1205,0,0.0
251,0.0117,6309,1261,0,0.0
251,0.0202,5754,1150,0,0.0
251,0.0246,5011,1002,0,0.0
251,0.0295,6025,1205,0,0.0
252,0.027,6309,1261,0,0.0
252,0.02,5754,1150,0,0.0
252,0.0269,5011,1002,0,0.0
252,0.0117,6025,1205,0,0.0
253,0.019,6309,1261,0,0.0
253,0.0168,5754,1150,0,0.0
253,0.0214,5011,1002,0,0.0
253,0.0111,6025,1205,0,0.0
254,0.0196,6309,1261,0,0.0
254,0.0268,5754,1150,0,0.0
254,0.0256,5011,1002,0,0.0
254,0.0114,6025,1205,0,0.0
255,0.029,6309,1261,0,0.0
255,0.0278,5754,1150,0,0.0
255,0.2612,2433,205,1,0.9963
255,0.023,6025,1205,0,0.0
256,0.0198,6309,1261,0,0.0
256,0.0191,5754,1150,0,0.0
256,0.1909,2166,167,1,0.9565
256,0.019,6025,1205,0,0.0
257,0.0166,6309,1261,0,0.0
257,0.0197,5754,1150,0,0.0
257,0.0252,5011,1002,0,0.0
257,0.0229,6025,1205,0,0.0
258,0.0138,6309,1261,0,0.0
258,0.2406,2969,164,1,0.9656
258,0.0106,5011,1002,0,0.0
258,0.0247,6025,1205,0,0.0
259,0.0255,6309,1261,0,0.0
259,0.0249,5754,1150,0,0.0
259,0.0207,5011,1002,0,0.0
259,0.0127,6025,1205,0,0.0
260,0.0154,6309,1261,0,0.0
260,0.0281,5754,1150,0,0.0
260,0.0168,5011,1002,0,0.0
260,0.0107,6025,1205,0,0.0
261,0.016,6309,1261,0,0.0
261,0.0154,5754,1150,0,0.0
261,0.0123,5011,1002,0,0.0
261,0.0281,6025,1205,0,0.0
262,0.0163,6309,1261,0,0.0
262,0.0246,5754,1150,0,0.0
262,0.0219,5011,1002,0,0.0
262,0.0295,6025,1205,0,0.0
263,0.0224,6309,1261,0,0.0
263,0.0196,5754,1150,0,0.0
263,0.0115,5011,1002,0,0.0
263,0.0239,6025,1205,0,0.0
264,0.0261,6309,1261,0,0.0
264,0.0217,5754,1150,0,0.0
264,0.0234,5011,1002,0,0.0
264,0.0185,6025,1205,0,0.0
265,0.0264,6309,1261,0,0.0
265,0.0225,5754,1150,0,0.0
265,0.0106,5011,1002,0,0.0
265,0.0154,6025,1205,0,0.0
266,0.0186,6309,1261,0,0.0
266,0.0262,5754,1150,0,0.0
266,0.0145,5011,1002,0,0.0
266,0.0212,6025,1205,0,0.0
267,0.023,6309,1261,0,0.0
267,0.0248,5754,1150,0,0.0
267,0.0157,5011,1002,0,0.0
267,0.0263,6025,1205,0,0.0
268,0.0196,6309,1261,0,0.0
268,0.0103,5754,1150,0,0.0
268,0.0206,5011,1002,0,0.0
268,0.0245,6025,1205,0,0.0
269,0.0152,6309,1261,0,0.0
269,0.0237,5754,1150,0,0.0
269,0.0114,5011,1002,0,0.0
269,0.0119,6025,1205,0,0.0
270,0.014,6309,1261,0,0.0
270,0.0125,5754,1150,0,0.0
270,0.0207,5011,1002,0,0.0
270,0.0173,6025,1205,0,0.0
271,0.0153,6309,1261,0,0.0
271,0.026,5754,1150,0,0.0
271,0.0165,5011,1002,0,0.0
271,0.0205,6025,1205,0,0.0
272,0.0159,6309,1261,0,0.0
272,0.0288,5754,1150,0,0.0
272,0.2379,2825,292,1,0.8639
272,0.0218,6025,1205,0,0.0
273,0.0206,6309,1261,0,0.0
273,0.0175,5754,1150,0,0.0
273,0.0247,5011,1002,0,0.0
273,0.0172,6025,1205,0,0.0
274,0.0293,6309,1261,0,0.0
274,0.0228,5754,1150,0,0.0
274,0.0131,5011,1002,0,0.0
274,0.0168,6025,1205,0,0.0
275,0.0167,6309,1261,0,0.0
275,0.0258,5754,1150,0,0.0
275,0.0195,5011,1002,0,0.0
275,0.0165,6025,1205,0,0.0
276,0.0177,6309,1261,0,0.0
276,0.0176,5754,1150,0,0.0
276,0.0177,5011,1002,0,0.0
276,0.0118,6025,1205,0,0.0
277,0.0203,6309,1261,0,0.0
277,0.0209,5754,1150,0,0.0
277,0.0255,5011,1002,0,0.0
277,0.0202,6025,1205,0,0.0
278,0.0161,6309,1261,0,0.0
278,0.0294,5754,1150,0,0.0
278,0.0214,5011,1002,0,0.0
278,0.0114,6025,1205,0,0.0
279,0.0257,6309,1261,0,0.0
279,0.0143,5754,1150,0,0.0
279,0.0259,5011,1002,0,0.0
279,0.0232,6025,1205,0,0.0
280,0.0299,6309,1261,0,0.0
280,0.2489,2615,181,1,0.9141
280,0.0106,5011,1002,0,0.0
280,0.016,6025,1205,0,0.0
281,0.0211,6309,1261,0,0.0
281,0.0125,5754,1150,0,0.0
281,0.0208,5011,1002,0,0.0
281,0.0272,6025,1205,0,0.0
282,0.0116,6309,1261,0,0.0
282,0.0209,5754,1150,0,0.0
282,0.0276,5011,1002,0,0.0
282,0.013,6025,1205,0,0.0
283,0.0198,6309,1261,0,0.0
283,0.0162,5754,1150,0,0.0
283,0.0112,5011,1002,0,0.0
283,0.0208,6025,1205,0,0.0
284,0.0293,6309,1261,0,0.0
284,0.0107,5754,1150,0,0.0
284,0.013,5011,1002,0,0.0
284,0.0257,6025,1205,0,0.0
285,0.0188,6309,1261,0,0.0
285,0.0208,5754,1150,0,0.0
285,0.0276,5011,1002,0,0.0
285,0.0152,6025,1205,0,0.0
286,0.0281,6309,1261,0,0.0
286,0.0214,5754,1150,0,0.0
286,0.0281,5011,1002,0,0.0
286,0.0152,6025,1205,0,0.0
287,0.0219,6309,1261,0,0.0
287,0.0254,5754,1150,0,0.0
287,0.0182,5011,1002,0,0.0
287,0.0297,6025,1205,0,0.0
288,0.0182,6309,1261,0,0.0
288,0.0205,5754,1150,0,0.0
288,0.2304,2493,183,1,0.8486
288,0.0103,6025,1205,0,0.0
289,0.0171,6309,1261,0,0.0
289,0.0296,5754,1150,0,0.0
289,0.0224,5011,1002,0,0.0
289,0.0104,6025,1205,0,0.0
290,0.0102,6309,1261,0,0.0
290,0.0288,5754,1150,0,0.0
290,0.0296,5011,1002,0,0.0
290,0.0143,6025,1205,0,0.0
291,0.0175,6309,1261,0,0.0
291,0.253,3291,280,1,0.8642
291,0.0231,5011,1002,0,0.0
291,0.0155,6025,1205,0,0.0
292,0.0185,6309,1261,0,0.0
292,0.0156,5754,1150,0,0.0
292,0.0197,5011,1002,0,0.0
292,0.0243,6025,1205,0,0.0
293,0.0191,6309,1261,0,0.0
293,0.03,5754,1150,0,0.0
293,0.0256,5011,1002,0,0.0
293,0.0228,6025,1205,0,0.0
294,0.0298,6309,1261,0,0.0
294,0.0162,5754,1150,0,0.0
294,0.0198,5011,1002,0,0.0
294,0.0185,6025,1205,0,0.0
295,0.0217,6309,1261,0,0.0
295,0.0228,5754,1150,0,0.0
295,0.0147,5011,1002,0,0.0
295,0.0143,6025,1205,0,0.0
296,0.0237,6309,1261,0,0.0
296,0.0206,5754,1150,0,0.0
296,0.0199,5011,1002,0,0.0
296,0.0254,6025,1205,0,0.0
297,0.0187,6309,1261,0,0.0
297,0.0281,5754,1150,0,0.0
297,0.0252,5011,1002,0,0.0
297,0.0191,6025,1205,0,0.0
298,0.0269,6309,1261,0,0.0
298,0.0288,5754,1150,0,0.0
298,0.0119,5011,1002,0,0.0
298,0.0263,6025,1205,0,0.0
299,0.0145,6309,1261,0,0.0
299,0.0217,5754,1150,0,0.0
299,0.0175,5011,1002,0,0.0
299,0.0126,6025,1205,0,0.0
300,0.0138,6309,1261,0,0.0
300,0.0275,5754,1150,0,0.0
300,0.0143,5011,1002,0,0.0
300,0.0149,6025,1205,0,0.0
301,0.0133,6309,1261,0,0.0
301,0.0155,5754,1150,0,0.0
301,0.0102,5011,1002,0,0.0
301,0.0237,6025,1205,0,0.0
302,0.0226,6309,1261,0,0.0
302,0.0279,5754,1150,0,0.0
302,0.0168,5011,1002,0,0.0
302,0.0287,6025,1205,0,0.0
303,0.0193,6309,1261,0,0.0
303,0.0222,5754,1150,0,0.0
303,0.0125,5011,1002,0,0.0
303,0.2582,2524,144,1,0.8076
304,0.018,6309,1261,0,0.0
304,0.0282,5754,1150,0,0.0
304,0.0208,5011,1002,0,0.0
304,0.0234,6025,1205,0,0.0
305,0.0159,6309,1261,0,0.0
305,0.0259,5754,1150,0,0.0
305,0.0166,5011,1002,0,0.0
305,0.0145,6025,1205,0,0.0
306,0.0262,6309,1261,0,0.0
306,0.0113,5754,1150,0,0.0
306,0.018,5011,1002,0,0.0
306,0.267,2836,171,1,0.9717
307,0.021,6309,1261,0,0.0
307,0.0275,5754,1150,0,0.0
307,0.0156,5011,1002,0,0.0
307,0.0259,6025,1205,0,0.0
308,0.0292,6309,1261,0,0.0
308,0.0259,5754,1150,0,0.0
308,0.0255,5011,1002,0,0.0
308,0.0146,6025,1205,0,0.0
309,0.0238,6309,1261,0,0.0
309,0.1898,3167,190,1,0.853
309,0.1986,2646,286,1,0.8668
309,0.0244,6025,1205,0,0.0
310,0.0181,6309,1261,0,0.0
310,0.0289,5754,1150,0,0.0
310,0.0173,5011,1002,0,0.0
310,0.0132,6025,1205,0,0.0
311,0.0203,6309,1261,0,0.0
311,0.0157,5754,1150,0,0.0
311,0.0207,5011,1002,0,0.0
311,0.0225,6025,1205,0,0.0
312,0.0112,6309,1261,0,0.0
312,0.2032,3085,302,1,0.8105
312,0.0228,5011,1002,0,0.0
312,0.017,6025,1205,0,0.0
313,0.021,6309,1261,0,0.0
313,0.0147,5754,1150,0,0.0
313,0.0114,5011,1002,0,0.0
313,0.0285,6025,1205,0,0.0
314,0.0266,6309,1261,0,0.0
314,0.0161,5754,1150,0,0.0
314,0.022,5011,1002,0,0.0
314,0.0147,6025,1205,0,0.0
315,0.0111,6309,1261,0,0.0
315,0.0109,5754,1150,0,0.0
315,0.0222,5011,1002,0,0.0
315,0.0189,6025,1205,0,0.0
316,0.0136,6309,1261,0,0.0
316,0.0106,5754,1150,0,0.0
316,0.0171,5011,1002,0,0.0
316,0.0279,6025,1205,0,0.0
317,0.0167,6309,1261,0,0.0
317,0.0271,5754,1150,0,0.0
317,0.0274,5011,1002,0,0.0
317,0.0269,6025,1205,0,0.0
318,0.022,6309,1261,0,0.0
318,0.0266,5754,1150,0,0.0
318,0.0197,5011,1002,0,0.0
318,0.0265,6025,1205,0,0.0
319,0.0281,6309,1261,0,0.0
319,0.0226,5754,1150,0,0.0
319,0.0188,5011,1002,0,0.0
319,0.0114,6025,1205,0,0.0
320,0.0156,6309,1261,0,0.0
320,0.0289,5754,1150,0,0.0
320,0.0103,5011,1002,0,0.0
320,0.0182,6025,1205,0,0.0
321,0.0166,6309,1261,0,0.0
321,0.0247,5754,1150,0,0.0
321,0.0186,5011,1002,0,0.0
321,0.0188,6025,1205,0,0.0
322,0.0162,6309,1261,0,0.0
322,0.0298,5754,1150,0,0.0
322,0.0101,5011,1002,0,0.0
322,0.0208,6025,1205,0,0.0
323,0.0114,6309,1261,0,0.0
323,0.0193,5754,1150,0,0.0
323,0.0242,5011,1002,0,0.0
323,0.2329,2896,300,1,0.8803
324,0.0123,6309,1261,0,0.0
324,0.0276,5754,1150,0,0.0
324,0.0202,5011,1002,0,0.0
324,0.0238,6025,1205,0,0.0
325,0.2677,3001,136,1,0.821
325,0.0156,5754,1150,0,0.0
325,0.0206,5011,1002,0,0.0
325,0.0277,6025,1205,0,0.0
326,0.0151,6309,1261,0,0.0
326,0.0207,5754,1150,0,0.0
326,0.0131,5011,1002,0,0.0
326,0.0269,6025,1205,0,0.0
327,0.0197,6309,1261,0,0.0
327,0.0118,5754,1150,0,0.0
327,0.0158,5011,1002,0,0.0
327,0.0159,6025,1205,0,0.0
328,0.0231,6309,1261,0,0.0
328,0.0223,5754,1150,0,0.0
328,0.0117,5011,1002,0,0.0
328,0.0164,6025,1205,0,0.0
329,0.0145,6309,1261,0,0.0
329,0.0216,5754,1150,0,0.0
329,0.0261,5011,1002,0,0.0
329,0.0162,6025,1205,0,0.0
330,0.0242,6309,1261,0,0.0
330,0.0273,5754,1150,0,0.0
330,0.1825,2979,224,1,0.9318
330,0.0191,6025,1205,0,0.0
331,0.0158,6309,1261,0,0.0
331,0.0174,5754,1150,0,0.0
331,0.022,5011,1002,0,0.0
331,0.0283,6025,1205,0,0.0
332,0.0262,6309,1261,0,0.0
332,0.2186,2423,145,1,0.9351
332,0.023,5011,1002,0,0.0
332,0.0103,6025,1205,0,0.0
333,0.0266,6309,1261,0,0.0
333,0.0189,5754,1150,0,0.0
333,0.0186,5011,1002,0,0.0
333,0.0221,6025,1205,0,0.0
334,0.0228,6309,1261,0,0.0
334,0.0199,5754,1150,0,0.0
334,0.0214,5011,1002,0,0.0
334,0.02,6025,1205,0,0.0
335,0.0102,6309,1261,0,0.0
335,0.0222,5754,1150,0,0.0
335,0.0212,5011,1002,0,0.0
335,0.0134,6025,1205,0,0.0
336,0.0115,6309,1261,0,0.0
336,0.0277,5754,1150,0,0.0
336,0.0126,5011,1002,0,0.0
336,0.0261,6025,1205,0,0.0
337,0.2483,3707,201,1,0.8257
337,0.0172,5754,1150,0,0.0
337,0.0211,5011,1002,0,0.0
337,0.018,6025,1205,0,0.0
338,0.018,6309,1261,0,0.0
338,0.0174,5754,1150,0,0.0
338,0.0122,5011,1002,0,0.0
338,0.0275,6025,1205,0,0.0
339,0.0209,6309,1261,0,0.0
339,0.0211,5754,1150,0,0.0
339,0.0168,5011,1002,0,0.0
339,0.0253,6025,1205,0,0.0
340,0.0188,6309,1261,0,0.0
340,0.0288,5754,1150,0,0.0
340,0.0278,5011,1002,0,0.0
340,0.0168,6025,1205,0,0.0
341,0.0257,6309,1261,0,0.0
341,0.0193,5754,1150,0,0.0
341,0.0111,5011,1002,0,0.0
341,0.0176,6025,1205,0,0.0
342,0.0118,6309,1261,0,0.0
342,0.0124,5754,1150,0,0.0
342,0.0128,5011,1002,0,0.0
342,0.0143,6025,1205,0,0.0
343,0.0243,6309,1261,0,0.0
343,0.0266,5754,1150,0,0.0
343,0.0278,5011,1002,0,0.0
343,0.0114,6025,1205,0,0.0
344,0.0161,6309,1261,0,0.0
344,0.0108,5754,1150,0,0.0
344,0.0162,5011,1002,0,0.0
344,0.0137,6025,1205,0,0.0
345,0.014,6309,1261,0,0.0
345,0.029,5754,1150,0,0.0
345,0.0197,5011,1002,0,0.0
345,0.03,6025,1205,0,0.0
346,0.018,6309,1261,0,0.0
346,0.0281,5754,1150,0,0.0
346,0.0193,5011,1002,0,0.0
346,0.0175,6025,1205,0,0.0
347,0.0155,6309,1261,0,0.0
347,0.0175,5754,1150,0,0.0
347,0.0235,5011,1002,0,0.0
347,0.0211,6025,1205,0,0.0
348,0.0202,6309,1261,0,0.0
348,0.0118,5754,1150,0,0.0
348,0.0179,5011,1002,0,0.0
348,0.0172,6025,1205,0,0.0
349,0.013,6309,1261,0,0.0
349,0.0227,5754,1150,0,0.0
349,0.0259,5011,1002,0,0.0
349,0.0227,6025,1205,0,0.0
350,0.0236,6309,1261,0,0.0
350,0.0296,5754,1150,0,0.0
350,0.0107,5011,1002,0,0.0
350,0.0275,6025,1205,0,0.0
351,0.0256,6309,1261,0,0.0
351,0.0156,5754,1150,0,0.0
351,0.0172,5011,1002,0,0.0
351,0.0297,6025,1205,0,0.0
352,0.023,6309,1261,0,0.0
352,0.0112,5754,1150,0,0.0
352,0.0104,5011,1002,0,0.0
352,0.0213,6025,1205,0,0.0
353,0.0161,6309,1261,0,0.0
353,0.0123,5754,1150,0,0.0
353,0.0177,5011,1002,0,0.0
353,0.0181,6025,1205,0,0.0
354,0.0271,6309,1261,0,0.0
354,0.0125,5754,1150,0,0.0
354,0.0113,5011,1002,0,0.0
354,0.2278,2655,157,1,0.8238
355,0.027,6309,1261,0,0.0
355,0.2116,3256,162,1,0.8636
355,0.0127,5011,1002,0,0.0
355,0.0229,6025,1205,0,0.0
356,0.0206,6309,1261,0,0.0
356,0.0255,5754,1150,0,0.0
356,0.0242,5011,1002,0,0.0
356,0.0198,6025,1205,0,0.0
357,0.0292,6309,1261,0,0.0
357,0.0252,5754,1150,0,0.0
357,0.0285,5011,1002,0,0.0
357,0.2228,3560,314,1,0.9152
358,0.0286,6309,1261,0,0.0
358,0.2032,2487,211,1,0.8808
358,0.0171,5011,1002,0,0.0
358,0.0243,6025,1205,0,0.0
359,0.0298,6309,1261,0,0.0
359,0.0293,5754,1150,0,0.0
359,0.0211,5011,1002,0,0.0
359,0.0197,6025,1205,0,0.0
360,0.0101,6309,1261,0,0.0
360,0.0203,5754,1150,0,0.0
360,0.0153,5011,1002,0,0.0
360,0.0272,6025,1205,0,0.0
361,0.0246,6309,1261,0,0.0
361,0.0221,5754,1150,0,0.0
361,0.0154,5011,1002,0,0.0
361,0.0243,6025,1205,0,0.0
362,0.0284,6309,1261,0,0.0
362,0.0198,5754,1150,0,0.0
362,0.0267,5011,1002,0,0.0
362,0.0242,6025,1205,0,0.0
363,0.0287,6309,1261,0,0.0
363,0.0278,5754,1150,0,0.0
363,0.0117,5011,1002,0,0.0
363,0.0294,6025,1205,0,0.0
364,0.011,6309,1261,0,0.0
364,0.2163,3333,211,1,0.9446
364,0.0137,5011,1002,0,0.0
364,0.0266,6025,1205,0,0.0
365,0.0208,6309,1261,0,0.0
365,0.0255,5754,1150,0,0.0
365,0.0167,5011,1002,0,0.0
365,0.0268,6025,1205,0,0.0
366,0.0123,6309,1261,0,0.0
366,0.025,5754,1150,0,0.0
366,0.013,5011,1002,0,0.0
366,0.0227,6025,1205,0,0.0
367,0.0274,6309,1261,0,0.0
367,0.0149,5754,1150,0,0.0
367,0.022,5011,1002,0,0.0
367,0.1879,3421,354,1,0.8437
368,0.0172,6309,1261,0,0.0
368,0.0259,5754,1150,0,0.0
368,0.0134,5011,1002,0,0.0
368,0.1902,2519,222,1,0.972
